SCORE:,total_score,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,description
SCORE:,571.274,-5.766,-1603.6860000000001,372.778,-429.709,3.365,53.225,1441.767,914.08,-47.878,-123.931,-33.644,-34.861999999999995,-35.793,19.512999999999998,-55.563,6.183,33.83,97.055,0.312,aflibercept_input_0024_0003
SCORE:,923.3539999999999,-5.695,-1610.408,370.295,-433.209,3.4219999999999997,52.998000000000005,1822.9389999999999,909.067,-47.946000000000005,-123.833,-34.861999999999995,-35.813,-37.601,25.273000000000003,-55.872,1.827,25.565,97.055,0.152,aflibercept_input_0025_0001
SCORE:,423.986,-5.695,-1607.4189999999999,363.834,-445.717,3.295,51.615,1343.795,902.8860000000001,-54.291000000000004,-123.869,-34.515,-36.583,-37.694,28.994,-57.222,2.904,32.461,97.055,0.152,aflibercept_input_0025_0003
SCORE:,614.689,-5.695,-1591.1029999999998,356.065,-444.78,3.272,51.645,1537.964,898.587,-49.497,-125.56,-33.661,-37.256,-36.071999999999996,27.041999999999998,-57.461000000000006,2.991,21.003,97.055,0.152,aflibercept_input_0025_0002
SCORE:,1741.888,-5.711,-1604.743,369.336,-443.792,3.471,54.585,2647.5029999999997,909.505,-47.297,-122.27,-37.14,-34.016999999999996,-34.486999999999995,23.211,-57.105,1.646,22.002,97.055,0.136,aflibercept_input_0026_0003
SCORE:,461.154,-5.71,-1592.5639999999999,367.848,-434.913,3.339,53.833,1358.979,905.615,-48.641999999999996,-123.137,-37.868,-31.754,-34.76,23.324,-59.251000000000005,1.6869999999999998,17.766,97.055,0.307,aflibercept_input_0026_0001
SCORE:,949.948,-5.71,-1608.84,366.28,-449.755,3.2880000000000003,53.36600000000001,1851.933,920.505,-49.61600000000001,-125.93700000000001,-38.553000000000004,-32.61,-32.48,26.175,-56.738,1.6680000000000001,29.61,97.055,0.307,aflibercept_input_0026_0002
SCORE:,794.68,-5.718999999999999,-1620.0220000000002,378.50199999999995,-455.56800000000004,3.3339999999999996,54.313,1708.934,924.2810000000001,-48.86600000000001,-124.88799999999999,-40.41,-32.93,-34.847,26.874000000000002,-59.133,2.9010000000000002,20.584,97.055,0.285,aflibercept_input_0027_0001
SCORE:,911.39,-5.71,-1592.765,359.86300000000006,-453.402,3.321,53.653,1826.9289999999999,908.4119999999999,-50.218,-123.478,-38.147,-32.876999999999995,-35.446,23.585,-53.91,2.197,22.023000000000003,97.055,0.307,aflibercept_input_0027_0002
SCORE:,793.7810000000001,-5.766,-1594.825,368.001,-428.311,3.505,53.22,1702.6960000000001,901.7489999999999,-51.263999999999996,-124.118,-33.073,-33.48,-36.775999999999996,20.642,-60.626999999999995,1.295,13.548,97.055,0.312,aflibercept_input_0028_0001
SCORE:,830.3939999999999,-5.766,-1584.067,369.824,-433.13699999999994,3.342,53.568999999999996,1703.0510000000002,892.8530000000001,-47.345,-123.884,-34.164,-34.111999999999995,-37.102,22.111,-55.47,15.383,27.941999999999997,97.055,0.312,aflibercept_input_0028_0003
SCORE:,1537.07,-5.73,-1595.0929999999998,360.167,-448.7,3.41,53.176,2455.488,904.21,-50.413000000000004,-122.609,-39.854,-35.556,-33.51,26.750999999999998,-61.971000000000004,1.3030000000000002,28.682,97.055,0.264,aflibercept_input_0028_0002
SCORE:,778.828,-5.57,-1586.4260000000002,362.246,-455.964,3.33,54.924,1705.624,897.503,-50.773999999999994,-124.791,-35.596,-33.766999999999996,-34.474000000000004,24.28,-60.365,1.993,19.303,97.055,0.29600000000000004,aflibercept_input_0027_0003
SCORE:,662.424,-5.695,-1600.5739999999998,371.788,-429.82300000000004,3.267,51.419,1539.866,911.4119999999999,-47.031000000000006,-123.398,-33.118,-34.459,-37.088,23.594,-54.668,2.8169999999999997,26.91,97.055,0.152,aflibercept_input_0029_0003
SCORE:,1034.065,-5.474,-1598.7939999999999,369.05,-448.334,3.2939999999999996,53.31,1962.023,906.5,-54.242,-122.78399999999999,-38.330999999999996,-31.351999999999997,-31.058000000000003,20.564,-58.56,1.3559999999999999,9.491,97.055,0.353,aflibercept_input_0029_0001
SCORE:,652.067,-5.474,-1582.915,366.20099999999996,-455.704,3.298,52.551,1555.701,901.2310000000001,-53.716,-124.994,-39.01,-31.526999999999997,-30.761999999999997,20.685,-62.757,32.006,9.845,97.055,0.353,aflibercept_input_0029_0002
SCORE:,2197.114,-5.671,-1623.636,369.156,-431.235,3.3560000000000003,54.457,3115.8909999999996,918.975,-47.67,-123.87100000000001,-39.751999999999995,-31.785,-34.575,26.203000000000003,-61.951,1.357,10.677999999999999,97.055,0.131,aflibercept_input_0030_0001
SCORE:,904.7230000000001,-5.341,-1615.598,370.374,-443.10699999999997,3.358,54.854,1796.17,926.362,-46.43,-124.43299999999999,-39.031,-33.211999999999996,-29.674,23.405,-56.715,1.56,24.889,97.055,0.23399999999999999,aflibercept_input_0030_0003
SCORE:,957.2669999999999,-5.733,-1601.511,367.204,-465.673,3.338,53.012,1895.9660000000001,898.691,-52.926,-122.545,-36.943000000000005,-34.997,-36.719,23.973000000000003,-54.54600000000001,1.36,27.974,97.055,0.287,aflibercept_input_0031_0001
SCORE:,1470.348,-5.494,-1597.786,363.44300000000004,-445.01800000000003,3.326,54.98,2374.748,912.635,-52.281000000000006,-122.296,-35.971,-32.318000000000005,-33.54,25.105,-59.553999999999995,2.015,20.943,97.055,0.358,aflibercept_input_0031_0002
SCORE:,1192.855,-5.71,-1594.934,370.71,-434.538,3.3089999999999997,52.913999999999994,2090.121,898.635,-51.483999999999995,-124.48899999999999,-37.868,-31.754,-34.385999999999996,25.351999999999997,-58.637,2.622,25.631,97.055,0.307,aflibercept_input_0030_0002
SCORE:,1361.365,-5.766,-1611.4189999999999,377.274,-444.63199999999995,3.51,53.555,2233.938,918.1039999999999,-48.443999999999996,-122.82799999999999,-35.417,-34.139,-33.751999999999995,20.078,-51.451,2.648,42.739,97.055,0.312,aflibercept_input_0032_0001
SCORE:,999.335,-5.57,-1575.021,361.976,-454.97,3.313,54.098,1913.116,890.305,-52.855,-123.76,-36.283,-31.947,-32.304,22.941,-60.295,6.305,22.936,97.055,0.29600000000000004,aflibercept_input_0032_0003
SCORE:,881.819,-5.73,-1586.453,367.319,-442.75199999999995,3.39,53.715,1782.868,897.1310000000001,-50.922,-122.62899999999999,-42.528,-33.879,-32.592,21.9,-56.568000000000005,1.535,30.694000000000003,97.055,0.264,aflibercept_input_0031_0003
SCORE:,1515.86,-5.638999999999999,-1626.625,367.278,-441.81199999999995,3.42,53.614,2439.948,924.921,-45.336999999999996,-127.191,-34.082,-37.516,-33.881,23.416999999999998,-58.005,1.482,14.652999999999999,97.055,0.159,aflibercept_input_0032_0002
SCORE:,984.164,-5.695,-1592.751,366.375,-434.49,3.3110000000000004,52.553000000000004,1889.132,905.4069999999999,-51.167,-122.87100000000001,-35.211,-37.982,-37.561,23.698,-56.701,1.436,19.475,97.055,0.152,aflibercept_input_0033_0001
SCORE:,1083.276,-5.695,-1608.839,365.19,-446.412,3.2760000000000002,52.369,2013.75,904.93,-50.358999999999995,-123.619,-33.9,-36.243,-33.468,23.706,-57.248000000000005,2.477,16.155,97.055,0.152,aflibercept_input_0033_0002
SCORE:,766.957,-5.685,-1592.785,357.23,-452.215,3.29,53.196999999999996,1687.445,907.7310000000001,-48.823,-122.93700000000001,-36.04,-32.18,-36.039,23.406999999999996,-56.769,1.422,19.334,97.055,0.317,aflibercept_input_0034_0002
SCORE:,788.1419999999999,-5.695,-1609.8029999999999,363.29900000000004,-444.596,3.3569999999999998,52.849,1683.991,918.946,-48.958,-123.271,-34.466,-34.316,-33.806999999999995,27.174,-53.81100000000001,4.872,25.171,97.055,0.152,aflibercept_input_0033_0003
SCORE:,1018.67,-5.685,-1587.355,361.67199999999997,-445.04,3.303,53.998999999999995,1904.533,912.823,-51.253,-122.93700000000001,-36.071999999999996,-31.651999999999997,-34.607,24.353,-56.00899999999999,2.5180000000000002,28.706,97.055,0.317,aflibercept_input_0034_0001
